GEOID10_Tract,Tract Pop,geo_pr_white,geo_pr_black,geo_pr_aian,geo_pr_api,geo_pr_mult,geo_pr_hispanic,here,here_given_white,here_given_black,here_given_aian,here_given_api,here_given_mult,here_given_hispanic
55025000600,3818,0.432462399,0.181592221,0.005510747,0.053532967,0.015220157,0.311681509,0.000878207,0.000439575,0.002950042,0.000610146,0.002292671,0.001771992,0.0059553
55025000700,2504,0.912140575,0.035543131,0.000798722,0.017971246,0.008386581,0.025159744,0.000575964,0.000608057,0.000378691,5.79986E-05,0.000504774,0.000640363,0.000315281
55025000800,3030,0.866596323,0.016182629,0.001651289,0.070014642,0.015522114,0.030033003,0.000696953,0.000699049,0.000208635,0.000145095,0.002379666,0.001434168,0.000455405
55025000901,1622,0.923519896,0.010487534,0.001233828,0.030845688,0.006786051,0.027127004,0.000373088,0.000398791,7.23801E-05,5.80354E-05,0.000561216,0.000335641,0.000220196
55025000902,4821,0.838004483,0.011840916,0.002492824,0.105945039,0.016203359,0.025513379,0.001108915,0.001075553,0.000242894,0.000348511,0.005729309,0.002382039,0.000615548
55025001000,1890,0.930634635,0.014301158,0.000529673,0.019597884,0.014830831,0.02010582,0.000434733,0.000468262,0.000115008,2.90307E-05,0.000415485,0.00085474,0.000190169
55025001101,4191,0.806204744,0.026291883,0.002868205,0.119986594,0.016970215,0.027678358,0.000964004,0.000899521,0.00046885,0.00034859,0.005640724,0.002168761,0.000580517
55025001102,3141,0.800647863,0.015605308,0.00222933,0.116880575,0.0235672,0.041069723,0.000722485,0.000669511,0.000208562,0.000203063,0.00411808,0.002257265,0.000645575
55025001200,5309,0.847839615,0.026406573,0.004338223,0.067148143,0.014523615,0.039743831,0.001221163,0.001198325,0.000596513,0.000667901,0.003998814,0.002351225,0.00105594
55025001300,2046,0.851851133,0.051834799,0.007335113,0.02982946,0.019071294,0.040078201,0.000470616,0.000464,0.000451255,0.000435211,0.000684598,0.001189851,0.000410365
55025001401,4224,0.319430351,0.23168779,0.005691409,0.123076728,0.022528495,0.297585227,0.000971594,0.00035921,0.004164109,0.000697158,0.005831555,0.002901769,0.006290599
55025001402,4139,0.621514384,0.153200391,0.004114387,0.038481615,0.021055978,0.161633245,0.000952043,0.000684849,0.002698052,0.000493842,0.001786624,0.002657526,0.00334798
55025001403,5731,0.682920596,0.082550841,0.001919787,0.055150245,0.012391352,0.165067179,0.001318231,0.001041955,0.002013015,0.000319059,0.003545376,0.002165488,0.004734213
55025001501,1574,0.69160685,0.117070525,0.003817517,0.041356435,0.016542574,0.129606099,0.000362048,0.000289809,0.000784056,0.00017425,0.000730184,0.000793989,0.001020909
55025001502,4015,0.581870195,0.127891778,0.005733939,0.059583109,0.015207404,0.209713574,0.000923521,0.000621956,0.002184858,0.000667615,0.002683448,0.001861861,0.00421375
55025001603,3400,0.753538856,0.022119536,0.002359417,0.165159201,0.021234754,0.035588235,0.00078206,0.000682076,0.00032,0.000232633,0.006298921,0.002201572,0.000605539
55025001604,5033,0.810671299,0.024071467,0.002188315,0.094694365,0.020490587,0.047883966,0.001157678,0.001086226,0.000515495,0.000319392,0.005346081,0.003144764,0.001206073
55025001605,2357,0.849520236,0.026053662,0.003416874,0.058086854,0.019647024,0.04327535,0.000542151,0.000533067,0.00026129,0.000233548,0.001535755,0.001412092,0.000510454
55025001606,5450,0.832979516,0.02588147,0.002386235,0.073239054,0.023862348,0.041651376,0.001253596,0.00120859,0.000600179,0.000377135,0.004477378,0.003965668,0.001136011
55025001704,3372,0.762504014,0.145790292,0.003563103,0.038897206,0.013361636,0.035883749,0.000775619,0.000684507,0.002091757,0.00034842,0.001471264,0.001373896,0.000605539
55025001705,3991,0.855694742,0.029887782,0.001758105,0.04520841,0.0208461,0.046604861,0.000918,0.000909178,0.00050754,0.000203476,0.002023883,0.002536958,0.000930828
55025001802,2507,0.89220685,0.040736392,0.003195011,0.019170067,0.013578797,0.031112884,0.000576654,0.000595481,0.000434542,0.000232281,0.000539091,0.00103806,0.000390347
55025001804,2936,0.800154227,0.063807608,0.006824343,0.053229876,0.016719641,0.059264305,0.000675332,0.000625429,0.00079712,0.000581038,0.001753057,0.001496889,0.000870775
55025001900,5370,0.903929301,0.026135915,0.004667128,0.0175484,0.018855196,0.02886406,0.001235194,0.001292281,0.000597182,0.000726794,0.001057052,0.003087536,0.00077569
55025002000,4716,0.860196217,0.061745708,0.002546215,0.022703748,0.013791997,0.039016115,0.001084763,0.00107999,0.001239012,0.000348222,0.001201036,0.001983388,0.00092082
55025002100,4101,0.844216304,0.06328568,0.003176501,0.019792046,0.016615545,0.052913923,0.000943302,0.000921705,0.001104308,0.000377769,0.000910469,0.002077835,0.001085967
55025002200,3432,0.791666667,0.11013986,0.002913753,0.028846154,0.013403263,0.053030303,0.00078942,0.000723332,0.001608373,0.000289993,0.001110503,0.001402699,0.000910811
55025002301,2145,0.679930964,0.17406606,0.004199985,0.05833313,0.020066597,0.063403263,0.000493388,0.000388276,0.00158868,0.000261254,0.001403547,0.001312525,0.000680606
55025002302,1570,0.853745432,0.078600814,0.008307403,0.026839302,0.007029341,0.025477707,0.000361128,0.000356842,0.000525075,0.000378227,0.000472667,0.000336528,0.000200178
55025002401,2694,0.860767218,0.048645602,0.002599383,0.025622493,0.011511555,0.050853749,0.000619667,0.00061735,0.000557617,0.000203075,0.00077429,0.000945667,0.00068561
55025002402,2583,0.688826913,0.146525927,0.004263982,0.066673173,0.016280659,0.077429346,0.000594135,0.000473678,0.001610401,0.000319394,0.001931791,0.00128234,0.001000891
55025002500,1384,0.707214077,0.114976522,0.005784982,0.053511086,0.020247438,0.098265896,0.000318344,0.000260577,0.00067708,0.00023218,0.000830739,0.000854502,0.000680606
55025002601,1446,0.743659598,0.089488888,0.002774849,0.033991903,0.022892506,0.107192254,0.000332605,0.00028628,0.000550595,0.000116358,0.000551351,0.001009412,0.00077569
55025002602,4443,0.727768167,0.078610675,0.004054419,0.056987108,0.015091448,0.117488184,0.001021968,0.000860831,0.001486117,0.000522387,0.002840125,0.002044626,0.002612325
55025002603,3959,0.689439385,0.115876418,0.004554095,0.096142006,0.015180317,0.07880778,0.00091064,0.000726658,0.001951981,0.000522848,0.004269561,0.001832623,0.00156139
55025002700,2651,0.924179555,0.019238023,0.003394945,0.009053187,0.012448133,0.031686156,0.000609777,0.00065225,0.000217003,0.000260994,0.000269213,0.001006284,0.000420374
55025002800,1842,0.92936398,0.016314172,0.003262834,0.005438057,0.010876114,0.034744843,0.000423692,0.000455747,0.000127864,0.00017429,0.000112362,0.0006109,0.000320285
55025002900,2606,0.8575036,0.042279424,0.003459226,0.019986637,0.015374336,0.061396777,0.000599426,0.00059492,0.000468812,0.000261421,0.00058425,0.001221736,0.000800713
55025003001,4057,0.877231515,0.040681057,0.002465519,0.014053456,0.01060173,0.054966724,0.000933181,0.000947475,0.000702251,0.000290069,0.000639547,0.001311561,0.001115993
55025003002,2806,0.675038107,0.124940951,0.003212767,0.03534044,0.016777785,0.14468995,0.000645429,0.000504271,0.001491721,0.000261429,0.001112357,0.001435585,0.002031808
55025003100,4985,0.865342299,0.048576394,0.004014578,0.022280908,0.010237174,0.049548646,0.001146638,0.001148422,0.001030352,0.000580354,0.001245898,0.001556152,0.0012361
55025003200,2043,0.336209231,0.042271921,0.003932272,0.532822817,0.020152893,0.064610866,0.000469926,0.000182863,0.000367464,0.00023297,0.012210563,0.001255488,0.000660588
55025010100,1153,0.897658283,0.00954033,0.000867303,0.052038161,0.00954033,0.030355594,0.00026521,0.000275543,4.68045E-05,2.89993E-05,0.000673032,0.000335428,0.000175156
55025010200,978,0.970326522,0.005117756,0.003070654,0.004094205,0.008188409,0.009202454,0.000224957,0.000252642,2.12968E-05,8.70878E-05,4.49152E-05,0.0002442,4.50401E-05
55025010300,2806,0.940803123,0.013200499,0.004994783,0.009632796,0.006778635,0.024590164,0.000645429,0.000702805,0.000157606,0.000406436,0.000303197,0.000580011,0.000345307
55025010400,2709,0.926443466,0.025148964,0.001109513,0.014053833,0.011464969,0.021779254,0.000623118,0.000668154,0.000289884,8.71624E-05,0.000427059,0.000947084,0.000295263
55025010501,1951,0.806178786,0.066155893,0.002564182,0.056412002,0.011795237,0.056893901,0.000448764,0.000418733,0.000549188,0.000145075,0.001234563,0.000701731,0.000555494
55025010502,5699,0.951044043,0.009299877,0.003860326,0.012984734,0.005965959,0.016845061,0.00131087,0.001442938,0.000225513,0.000637985,0.000830073,0.001036778,0.000480428
55025010600,4152,0.966522158,0.004816956,0.001204239,0.008188825,0.004816956,0.014450867,0.000955033,0.00106836,8.50991E-05,0.000144997,0.000381385,0.000609869,0.000300267
55025010701,4570,0.890335406,0.027802458,0.00218917,0.041594228,0.009632348,0.028446389,0.00105118,0.001083224,0.000540623,0.000290124,0.002132229,0.001342317,0.000650579
55025010702,4787,0.874180881,0.026965407,0.000836137,0.059156669,0.008779435,0.030081471,0.001101094,0.001114071,0.000549244,0.000116072,0.00317652,0.001281553,0.000720641
55025010800,7583,0.902617353,0.017421478,0.00145179,0.047777085,0.006994988,0.023737307,0.001744223,0.001822188,0.00056211,0.000319251,0.00406392,0.001617464,0.000900802
55025010901,4412,0.851256577,0.014739392,0.001587319,0.101815185,0.006802796,0.023798731,0.001014838,0.000999872,0.000276701,0.000203089,0.005038863,0.000915229,0.000525468
55025010903,1833,0.8603961,0.016430225,0.001095348,0.100772045,0.007667438,0.013638843,0.000421622,0.000419865,0.000128145,5.8224E-05,0.002071987,0.000428568,0.000125111
55025010904,5838,0.947915477,0.004797837,0.000342703,0.023817833,0.005140539,0.017985612,0.001342843,0.001473269,0.00011918,5.80188E-05,0.001559735,0.000915123,0.000525468
55025011000,3296,0.918047721,0.019429581,0.001821523,0.029447959,0.005160983,0.026092233,0.000758138,0.000805565,0.000272487,0.000174104,0.001088747,0.000518712,0.000430383
55025011101,3587,0.828480734,0.045062634,0.002798921,0.029108783,0.010356009,0.084192919,0.000825073,0.000791156,0.00068777,0.000291145,0.001171224,0.001132741,0.001511345
55025011102,6216,0.891977862,0.020934667,0.002898646,0.040903119,0.010306298,0.032979408,0.001429789,0.001476092,0.000553697,0.000522509,0.002852016,0.001953531,0.001025913
55025011200,6206,0.948431445,0.01176474,0.002417412,0.014987957,0.004673664,0.017724782,0.001427489,0.001566989,0.000310663,0.000435061,0.001043371,0.000884455,0.00055049
55025011301,4398,0.955661664,0.007730787,0.001591633,0.012505684,0.005457026,0.017053206,0.001011617,0.001118942,0.000144668,0.000202995,0.000616946,0.000731843,0.000375334
55025011302,2296,0.959494774,0.004790941,0.0021777,0.008710801,0.004355401,0.020470383,0.00052812,0.000586493,4.68045E-05,0.000144997,0.000224344,0.000304935,0.000235209
55025011401,5280,0.883126762,0.047926013,0.00435691,0.025383738,0.010418698,0.028787879,0.001214493,0.001241382,0.001076714,0.000667114,0.001503398,0.001677467,0.000760677
55025011402,6780,0.872371318,0.038660569,0.00250851,0.056810378,0.007082852,0.022566372,0.001559519,0.001574633,0.001115303,0.000493211,0.004320578,0.001464349,0.000765681
55025011503,5927,0.908348062,0.02548979,0.001688066,0.036462215,0.008609134,0.019402733,0.001363314,0.001433295,0.00064283,0.000290143,0.002424167,0.00155597,0.000575512
55025011504,2712,0.879327759,0.04725187,0.001476621,0.025840866,0.009967191,0.036135693,0.000623808,0.000634876,0.00054526,0.00011613,0.000786106,0.000824269,0.000490436
55025011505,3141,0.828716969,0.069404648,0.003502069,0.022604266,0.007959249,0.067812798,0.000722485,0.000692983,0.00092758,0.000318992,0.000796421,0.000762336,0.001065949
55025011506,3622,0.845814644,0.065232763,0.00193487,0.033169202,0.00939794,0.04445058,0.000833124,0.00081559,0.001005331,0.00020323,0.001347622,0.001037977,0.000805717
55025011600,4628,0.923449081,0.028769906,0.003893671,0.013411535,0.008219973,0.022255834,0.001064521,0.00113777,0.000566535,0.000522565,0.000696236,0.001160033,0.000515459
55025011700,2857,0.932351773,0.010176214,0.002807232,0.020703333,0.003859943,0.030101505,0.00065716,0.00070915,0.000123706,0.000232582,0.000663491,0.000336278,0.000430383
55025011800,4269,0.908409464,0.008667135,0.001171234,0.005856172,0.003982197,0.071913797,0.000981945,0.001032419,0.000157433,0.000144997,0.00028043,0.000518389,0.001536367
55025011900,5026,0.949462793,0.017111023,0.002785515,0.007361719,0.004974135,0.018304815,0.001156068,0.001270424,0.000365926,0.00040599,0.000415036,0.000762336,0.00046041
55025012001,5818,0.938423706,0.016345847,0.001376492,0.016517909,0.006710401,0.020625645,0.001338242,0.00145352,0.000404647,0.000232239,0.001077986,0.001190498,0.000600534
55025012002,3763,0.973159713,0.0029232,0.001860218,0.007440872,0.005846399,0.008769599,0.000865556,0.000974915,4.68045E-05,0.000202995,0.000314082,0.000670856,0.000165147
55025012100,1949,0.973832735,0.002565418,0.000513084,0.002052335,0.006157004,0.014879425,0.000448304,0.000505294,2.12748E-05,2.89993E-05,4.48688E-05,0.000365921,0.000145129
55025012201,1634,0.969400245,0.006731946,0,0.006119951,0.004283966,0.013463892,0.000375849,0.0004217,4.68045E-05,0,0.000112172,0.000213454,0.000110098
55025012202,5024,0.958582082,0.006970782,0.002389982,0.013742398,0.004381634,0.013933121,0.001155608,0.001282116,0.000149014,0.000348202,0.000774456,0.000671263,0.000350312
55025012300,3966,0.952597075,0.015128593,0.001512859,0.011346445,0.005042864,0.014372163,0.00091225,0.001005797,0.000255297,0.000173996,0.000504774,0.000609869,0.000285254
55025012400,3620,0.966022099,0.006629834,0.001381215,0.004143646,0.004143646,0.017679558,0.000832664,0.000930988,0.000102119,0.000144997,0.000168258,0.000457402,0.000320285
55025012501,4949,0.963417919,0.005862174,0.002223583,0.008894332,0.005053598,0.014548394,0.001138357,0.001269347,0.000123444,0.000319123,0.000493759,0.000762649,0.000360321
55025012502,3755,0.848501228,0.104061471,0.00373554,0.009072026,0.004802837,0.029826897,0.000863716,0.000848224,0.001662627,0.000406772,0.000382119,0.000549939,0.000560499
55025012600,3342,0.968877077,0.002394506,0.00179588,0.004489699,0.003891073,0.018551765,0.000768719,0.000862032,3.405E-05,0.000174049,0.000168309,0.000396536,0.000310276
55025012700,2955,0.98071066,0.001353638,0.002030457,0.002030457,0.002707276,0.011167513,0.000679702,0.000771519,1.70198E-05,0.000173996,6.73032E-05,0.000243948,0.000165147
55025012800,5403,0.967951839,0.005375451,0.002224324,0.005931532,0.005746171,0.012770683,0.001242785,0.001392314,0.000123579,0.000348514,0.00035949,0.000946717,0.000345307
55025012900,2920,0.977051819,0.00068517,0.002740678,0.002740678,0.002398094,0.014383562,0.000671651,0.000759537,8.51287E-06,0.000232075,8.97688E-05,0.000213528,0.000210187
55025013000,3086,0.976340117,0.004538101,0.001620751,0.004213951,0.003889801,0.009397278,0.000709834,0.000802131,5.95889E-05,0.000145044,0.000145871,0.000366041,0.000145129
55025013100,3507,0.968919304,0.00427716,0.001996008,0.008269176,0.005417736,0.011120616,0.000806672,0.000904631,6.38243E-05,0.000202995,0.000325299,0.000579376,0.000195174
55025013200,6391,0.953207058,0.007669482,0.00140868,0.013617244,0.003599961,0.020497575,0.001470042,0.001621827,0.000208559,0.000261077,0.000976208,0.000701574,0.000655583
55025013301,3147,0.938989514,0.015570384,0.002542104,0.014934859,0.002542104,0.025421036,0.000723865,0.000786694,0.000208493,0.000231994,0.000527208,0.000243948,0.000400356
55025013302,4041,0.941582012,0.012874642,0.002228303,0.009655982,0.007922857,0.025736204,0.000929501,0.001012967,0.00022137,0.000261126,0.000437693,0.000976287,0.000520463
55025013700,3421,0.935921474,0.010246247,0.002341999,0.019614244,0.009367997,0.022508039,0.00078689,0.000852395,0.000149146,0.000232342,0.000752678,0.000977252,0.000385343
55025991702,0,,,,,,,0,0,0,0,0,0,0
55025991703,0,,,,,,,0,0,0,0,0,0,0
55027960100,4588,0.963597443,0.003052119,0.004360169,0.004142161,0.003052119,0.02179599,0.001055321,0.001176975,5.95827E-05,0.000580115,0.000213174,0.000427004,0.000500445
55027960200,2465,0.978493635,0.000812028,0.000406014,0.003248112,0.00203007,0.015010142,0.000566993,0.00064213,8.51693E-06,2.90232E-05,8.98116E-05,0.000152593,0.000185165
55027960300,6811,0.762996809,0.199853475,0.01747433,0.004845823,0.004111607,0.010717956,0.00156665,0.001383509,0.005791854,0.003451429,0.000370223,0.000853944,0.000365325
55027960400,3303,0.954582105,0.000605699,0.002422797,0.007874091,0.003937045,0.030578262,0.000759748,0.000839402,8.51257E-06,0.000232067,0.000291738,0.000396539,0.00050545
55027960500,3419,0.802573852,0.170225212,0.011699327,0.003802281,0.001754899,0.009944428,0.00078643,0.000730521,0.002476384,0.001159972,0.000145824,0.000182961,0.000170151
55027960600,3063,0.953313745,0.001958864,0.002285341,0.003264773,0.004570682,0.034606595,0.000704544,0.000777376,2.55297E-05,0.000202995,0.000112172,0.000426908,0.000530472
55027960700,3586,0.943948689,0.004182934,0.001952036,0.01115449,0.002230898,0.036530954,0.000824843,0.000901171,6.38243E-05,0.000202995,0.000448688,0.000243948,0.000655583
55027960800,2585,0.934209483,0.003487302,0.00387478,0.005424692,0.003487302,0.049516441,0.000594595,0.000642914,3.8357E-05,0.000290466,0.000157297,0.000274889,0.00064057
55027960900,3172,0.91738252,0.006311541,0.003786925,0.004102502,0.00536481,0.063051702,0.000729616,0.000774697,8.51851E-05,0.000348343,0.000145971,0.000518913,0.001000891
55027961000,3250,0.901846154,0.005230769,0.002769231,0.009846154,0.006461538,0.073846154,0.000747557,0.000780305,7.23342E-05,0.000260994,0.00035895,0.000640363,0.001201069
55027961100,3600,0.882222222,0.0275,0.002777778,0.008888889,0.002777778,0.075833333,0.000828063,0.00084553,0.000421241,0.000289993,0.00035895,0.000304935,0.001366216
55027961200,2523,0.953230281,0.001981768,0.000792707,0.003567182,0.007530717,0.032897344,0.000580334,0.00064027,2.12748E-05,5.79986E-05,0.000100955,0.000579376,0.00041537
55027961300,4083,0.967915748,0.001469508,0.001714426,0.004653441,0.003183933,0.021062944,0.000939162,0.00105212,2.55297E-05,0.000202995,0.000213127,0.000396415,0.000430383
